duration_ms,danceability,speechiness,popularity
161587,0.425,0.266,46
215000,0.599,0.0393,44
202926,0.683,0.214,52
185787,0.677,0.0882,44
207485,0.699,0.0702,49
271167,0.555,0.456,48
243226,0.518,0.0583,44
241693,0.688,0.0611,42
202026,0.627,0.265,49
216166,0.81,0.041,45
234733,0.745,0.148,43
196127,0.407,0.118,42
202955,0.591,0.092,52
190400,0.372,0.072,49
184538,0.653,0.0376,40
315324,0.588,0.0284,50
213027,0.586,0.0528,47
261907,0.539,0.289,48
209086,0.604,0.333,48
222827,0.744,0.0614,45
203057,0.786,0.0451,50
245796,0.605,0.563,42
271559,0.537,0.175,43
272440,0.722,0.0371,47
180576,0.844,0.264,46
176008,0.651,0.361,47
258600,0.403,0.28,54
175867,0.746,0.114,51
238040,0.549,0.0318,53
208091,0.799,0.249,44
302893,0.635,0.0346,48
281773,0.813,0.211,47
227638,0.75,0.0587,46
199560,0.671,0.0596,50
315807,0.507,0.0409,47
310307,0.606,0.0545,43
180767,0.728,0.22,43
175695,0.817,0.25,43
228340,0.803,0.0494,48
125216,0.843,0.279,47
226960,0.464,0.325,50
169167,0.8,0.0421,48
340706,0.558,0.0568,44
205547,0.641,0.0531,50
220427,0.736,0.38,44
142396,0.684,0.109,48
241573,0.662,0.0384,49
161496,0.805,0.3,45
247339,0.668,0.124,44
181231,0.733,0.239,44
215533,0.749,0.252,49
266227,0.664,0.0802,50
228125,0.713,0.41,41
217920,0.384,0.0849,45
121365,0.83,0.36,48
162158,0.563,0.282,44
236507,0.905,0.0412,46
297040,0.697,0.0384,48
145973,0.709,0.071,45
131462,0.535,0.304,46
211147,0.695,0.216,43
188448,0.763,0.257,46
283675,0.824,0.0863,50
122788,0.329,0.0465,43
198424,0.628,0.0438,44
209160,0.427,0.0326,56
314707,0.613,0.364,52
123529,0.69,0.0916,48
215760,0.662,0.342,41
194160,0.765,0.207,48
169756,0.647,0.129,42
277973,0.658,0.143,44
256693,0.742,0.0428,46
207682,0.783,0.332,50
207162,0.639,0.0529,48
311853,0.378,0.0327,41
250033,0.764,0.061,48
289120,0.382,0.0402,48
244053,0.721,0.206,50
508773,0.359,0.0662,42
305583,0.471,0.0523,56
236565,0.669,0.0844,50
232120,0.503,0.16,43
244392,0.568,0.188,48
190366,0.786,0.0547,50
277243,0.797,0.0884,51
281440,0.583,0.167,41
193579,0.69,0.0359,47
189884,0.688,0.0592,48
173180,0.4,0.224,44
212526,0.765,0.102,49
269237,0.558,0.0576,45
255707,0.553,0.0743,48
251827,0.628,0.0297,42
267733,0.658,0.0254,55
214297,0.904,0.0638,50
379973,0.62,0.1,50
161067,0.576,0.449,44
162293,0.395,0.0797,46
257463,0.515,0.359,46
177875,0.647,0.0813,45
191920,0.83,0.34,51
202759,0.593,0.0544,45
209412,0.617,0.0335,45
208390,0.584,0.538,53
174986,0.487,0.264,44
322000,0.803,0.3,49
262253,0.622,0.11,41
198880,0.677,0.0483,50
206520,0.721,0.174,54
206565,0.705,0.295,49
135750,0.744,0.454,45
189540,0.778,0.13,46
198323,0.444,0.0388,1
172678,0.426,0.429,48
195535,0.696,0.0334,51
275133,0.609,0.0287,49
144144,0.705,0.0581,45
235707,0.855,0.264,51
217867,0.288,0.04,46
260200,0.711,0.0904,45
286973,0.769,0.0373,49
46960,0.577,0.394,46
254058,0.719,0.158,48
169093,0.346,0.133,45
326733,0.725,0.0472,51
262907,0.667,0.0315,42
186227,0.714,0.0545,48
194635,0.803,0.034,50
186000,0.518,0.559,42
288413,0.621,0.107,51
214293,0.638,0.388,46
218082,0.752,0.0865,46
196360,0.548,0.044,44
180560,0.68,0.486,48
238178,0.525,0.0978,44
139598,0.801,0.231,41
218085,0.692,0.0466,49
329933,0.623,0.037,46
212347,0.591,0.195,47
192915,0.74,0.298,41
314878,0.339,0.0705,48
268350,0.608,0.0298,46
247333,0.791,0.0393,45
210190,0.518,0.0355,50
137220,0.477,0.144,53
200133,0.507,0.182,49
258093,0.656,0.0593,47
208600,0.727,0.264,44
224440,0.814,0.0654,42
181992,0.553,0.0789,42
172943,0.575,0.197,48
220717,0.835,0.162,49
221000,0.763,0.0709,48
282027,0.531,0.0944,46
238947,0.516,0.0377,48
241480,0.338,0.189,48
187125,0.713,0.314,48
228013,0.435,0.481,47
236400,0.202,0.031,46
303880,0.503,0.0484,45
289800,0.822,0.208,47
200327,0.637,0.296,52
287293,0.617,0.0432,44
203360,0.751,0.0657,52
308259,0.698,0.0441,41
238656,0.566,0.423,44
234987,0.263,0.028,48
197071,0.799,0.0434,41
249693,0.526,0.0527,43
298893,0.794,0.0319,49
266840,0.649,0.0901,43
204533,0.335,0.0377,41
219597,0.489,0.0406,41
293667,0.662,0.271,49
206091,0.549,0.247,48
279053,0.757,0.188,43
259387,0.342,0.0529,42
296747,0.714,0.059,49
207493,0.82,0.37,49
226364,0.678,0.0478,49
202607,0.783,0.068,56
539531,0.571,0.071,42
256215,0.419,0.253,47
154160,0.677,0.477,42
234093,0.837,0.378,49
188053,0.678,0.0436,55
152067,0.563,0.223,47
244981,0.804,0.349,47
172933,0.615,0.347,45
176960,0.61,0.0413,45
245707,0.649,0.136,42
190000,0.579,0.0996,46
149509,0.711,0.122,51
290173,0.852,0.0645,46
242027,0.531,0.215,46
237627,0.835,0.0515,50
294426,0.616,0.0495,45
211547,0.721,0.0719,44
219280,0.861,0.106,47
404480,0.57,0.0766,46
249269,0.706,0.0596,47
219200,0.493,0.33,45
256240,0.498,0.0355,47
250316,0.445,0.044,42
234423,0.656,0.0521,42
278307,0.753,0.0231,48
233493,0.432,0.0406,52
227038,0.589,0.0321,46
200907,0.591,0.111,48
170789,0.858,0.0881,43
248876,0.745,0.0517,51
229685,0.814,0.24,49
286000,0.747,0.0438,47
234560,0.415,0.031,29
258920,0.63,0.12,47
230933,0.632,0.0417,53
169173,0.658,0.0422,45
241754,0.463,0.0434,45
210427,0.702,0.214,47
192052,0.654,0.0556,43
226253,0.586,0.0393,45
241345,0.744,0.0293,49
308307,0.686,0.0295,48
232227,0.651,0.223,47
263973,0.582,0.305,42
290261,0.758,0.0409,46
222323,0.722,0.073,47
233742,0.713,0.0669,45
224507,0.768,0.0463,54
188108,0.823,0.211,43
292507,0.555,0.036,48
321818,0.484,0.0934,43
183653,0.759,0.134,45
202893,0.594,0.0567,48
256533,0.33,0.17,49
221594,0.798,0.0422,50
268421,0.751,0.0658,47
195140,0.61,0.141,48
169230,0.498,0.0925,49
223088,0.71,0.148,50
265434,0.471,0.0389,47
254011,0.37,0.0369,40
186950,0.536,0.06,44
203555,0.722,0.036,49
215827,0.521,0.0565,48
299640,0.688,0.394,52
227441,0.589,0.0706,45
232587,0.478,0.245,49
268067,0.732,0.367,48
246903,0.391,0.294,46
272333,0.704,0.0413,46
121947,0.775,0.17,49
296986,0.855,0.0611,51
195424,0.601,0.0352,45
211203,0.433,0.127,48
218093,0.954,0.0598,48
173735,0.777,0.0599,49
326240,0.659,0.143,51
224000,0.778,0.0966,51
240416,0.653,0.0713,49
267560,0.649,0.0456,44
234259,0.409,0.0456,54
216880,0.702,0.109,54
179920,0.764,0.0637,43
181132,0.424,0.101,47
221060,0.682,0.0774,44
293787,0.663,0.0326,53
202410,0.641,0.0432,42
222480,0.612,0.0666,48
260776,0.757,0.125,45
246907,0.595,0.0253,45
113143,0.644,0.183,49
175248,0.683,0.0323,42
254589,0.709,0.0626,47
367373,0.713,0.0393,48
183252,0.804,0.312,46
200686,0.826,0.0381,48
187200,0.583,0.135,49
220000,0.544,0.058,42
195353,0.669,0.0421,46
221773,0.626,0.0332,48
228000,0.538,0.16,45
142375,0.743,0.0491,43
179097,0.842,0.327,50
222000,0.675,0.0699,41
204564,0.59,0.233,46
179852,0.543,0.0623,46
257293,0.82,0.0561,52
331133,0.376,0.0303,43
238960,0.795,0.216,50
186445,0.413,0.171,44
224848,0.406,0.13,52
243487,0.695,0.131,50
126149,0.748,0.338,44
227802,0.628,0.0585,47
314040,0.551,0.0284,48
201358,0.723,0.114,58
116297,0.569,0.0514,41
204667,0.481,0.0598,48
203531,0.492,0.0354,44
199714,0.458,0.218,44
236867,0.719,0.147,47
146210,0.673,0.182,48
244680,0.529,0.4,49
194644,0.788,0.0934,41
219987,0.561,0.0593,51
218747,0.717,0.0726,50
164507,0.424,0.0934,45
204529,0.393,0.286,48
243062,0.799,0.14,54
182752,0.636,0.0451,46
238568,0.5,0.136,44
198520,0.731,0.0453,42
166387,0.72,0.0558,49
329107,0.579,0.029,48
268600,0.58,0.0294,53
263707,0.541,0.0289,48
336773,0.607,0.174,41
176808,0.823,0.183,44
230227,0.801,0.0813,48
289347,0.829,0.326,52
198000,0.546,0.0422,43
250425,0.337,0.329,46
276827,0.567,0.0439,43
235387,0.81,0.311,44
222373,0.547,0.0388,59
261413,0.802,0.0418,47
247267,0.687,0.0533,45
210861,0.664,0.104,44
264173,0.716,0.0551,53
191530,0.609,0.0422,50
215327,0.524,0.26,44
274000,0.504,0.232,49
201413,0.796,0.0603,42
252224,0.453,0.3,42
258000,0.487,0.129,45
205160,0.772,0.0425,46
212210,0.761,0.375,49
222097,0.537,0.151,57
336291,0.851,0.0339,48
261844,0.622,0.0895,44
203693,0.812,0.0945,44
239587,0.605,0.0315,48
229714,0.373,0.0309,46
199067,0.819,0.254,46
172340,0.687,0.147,45
242800,0.792,0.0358,45
211667,0.874,0.257,46
241693,0.665,0.0343,47
237584,0.887,0.0484,42
255520,0.523,0.297,44
201987,0.689,0.069,51
225598,0.717,0.181,42
373600,0.726,0.211,45
326040,0.757,0.0444,47
207920,0.577,0.0356,43
177693,0.366,0.0362,41
208907,0.531,0.0355,42
205693,0.697,0.03,46
163480,0.353,0.0521,48
66500,0.492,0.0737,42
211500,0.643,0.0565,43
268854,0.589,0.279,45
226990,0.783,0.0926,49
138161,0.73,0.532,48
162851,0.739,0.0777,47
171366,0.64,0.0781,48
174533,0.567,0.0414,44
108947,0.917,0.209,42
204188,0.629,0.0566,51
289347,0.545,0.415,47
237347,0.71,0.0524,48
297173,0.468,0.0294,43
261250,0.5,0.0316,47
214013,0.618,0.0311,44
204853,0.558,0.397,45
259928,0.842,0.0616,43
89538,0.59,0.402,45
161500,0.818,0.214,45
344893,0.763,0.0342,47
130067,0.849,0.22,36
203703,0.629,0.0794,46
214133,0.78,0.071,46
290168,0.743,0.186,43
230748,0.587,0.0476,43
179319,0.701,0.0351,47
203373,0.61,0.0481,44
186067,0.724,0.247,48
304733,0.685,0.0406,52
223027,0.88,0.471,48
222936,0.568,0.149,41
159130,0.775,0.0408,43
173443,0.881,0.0426,46
175610,0.777,0.443,43
147467,0.736,0.0349,47
149027,0.515,0.228,50
290413,0.584,0.224,46
256413,0.546,0.0272,39
218939,0.666,0.0733,50
260013,0.69,0.14,58
237893,0.5,0.269,46
235693,0.607,0.0439,41
241667,0.715,0.0242,49
176705,0.668,0.196,43
384840,0.727,0.0474,40
283933,0.574,0.174,43
262642,0.655,0.0403,46
260067,0.652,0.0512,51
211085,0.563,0.047,42
229422,0.701,0.0274,46
223693,0.7,0.0577,47
214485,0.609,0.0543,45
230920,0.683,0.0581,43
207480,0.745,0.0405,53
286648,0.549,0.489,46
270467,0.846,0.0301,45
163133,0.584,0.057,44
172121,0.811,0.13,42
185613,0.829,0.0886,49
305920,0.518,0.0296,41
250984,0.664,0.192,43
221280,0.67,0.0356,42
336550,0.723,0.0317,46
244280,0.635,0.0746,45
207467,0.67,0.224,48
233942,0.531,0.0383,42
249680,0.704,0.048,46
230507,0.71,0.144,50
205113,0.464,0.0398,43
241120,0.497,0.0334,44
300000,0.619,0.0363,47
208627,0.594,0.232,45
274467,0.632,0.0283,41
186462,0.649,0.145,41
237520,0.797,0.363,37
191520,0.605,0.224,54
352400,0.538,0.0263,46
272120,0.527,0.27,49
237880,0.787,0.0369,43
271013,0.696,0.107,46
194050,0.702,0.311,57
233720,0.72,0.0322,39
144013,0.539,0.155,46
276360,0.476,0.191,45
265027,0.672,0.0277,48
262907,0.495,0.0309,44
180638,0.422,0.176,46
222289,0.833,0.0647,50
191813,0.648,0.281,42
229947,0.485,0.0356,44
275827,0.61,0.0863,44
247947,0.65,0.0409,44
293910,0.557,0.0862,42
161333,0.618,0.0634,50
206866,0.689,0.0454,44
251267,0.831,0.102,46
187690,0.688,0.0299,42
250600,0.738,0.0302,45
178692,0.665,0.0476,43
167467,0.611,0.0529,48
208600,0.413,0.0529,44
225839,0.604,0.359,45
191383,0.408,0.0363,44
283427,0.774,0.0323,48
174213,0.827,0.364,53
256347,0.442,0.0589,49
265293,0.604,0.429,45
144440,0.6,0.0786,45
228267,0.571,0.0483,47
213855,0.774,0.0603,45
203908,0.676,0.0425,46
102194,0.602,0.0459,44
235590,0.435,0.0273,47
158853,0.584,0.0353,41
194719,0.641,0.0333,49
257329,0.491,0.0303,49
249725,0.614,0.039,49
261136,0.585,0.0341,52
238307,0.582,0.0271,57
170031,0.624,0.566,44
269493,0.602,0.0316,47
241400,0.435,0.202,45
234756,0.744,0.0572,51
199784,0.619,0.274,40
212006,0.722,0.0404,49
207173,0.782,0.0333,43
188962,0.814,0.101,45
183173,0.732,0.0573,46
221400,0.736,0.372,47
264022,0.736,0.0945,41
323760,0.507,0.0264,48
298251,0.614,0.0376,43
214012,0.439,0.0612,57
249459,0.413,0.0412,43
284347,0.687,0.0342,47
165298,0.697,0.13,48
215950,0.629,0.0727,47
230478,0.784,0.0671,42
365560,0.692,0.0775,47
163161,0.777,0.0747,41
216234,0.481,0.0946,45
194427,0.753,0.176,62
313293,0.807,0.0477,47
245987,0.661,0.0614,51
192812,0.534,0.129,42
338732,0.713,0.0253,46
150730,0.766,0.104,45
247053,0.675,0.0632,46
189536,0.932,0.176,43
137973,0.833,0.209,43
167241,0.55,0.138,45
404000,0.794,0.224,48
238280,0.351,0.0578,42
102269,0.532,0.327,47
172862,0.673,0.134,42
253109,0.691,0.0419,57
216033,0.594,0.21,43
360502,0.613,0.0826,51
201446,0.581,0.261,46
244773,0.732,0.198,43
394862,0.485,0.0308,49
272360,0.665,0.0257,47
211055,0.582,0.117,54
262133,0.68,0.146,43
214160,0.498,0.399,49
186253,0.489,0.0649,51
195509,0.537,0.225,48
218947,0.407,0.0531,55
211597,0.586,0.274,46
240482,0.588,0.194,46
103240,0.491,0.0355,39
127293,0.87,0.159,43
161093,0.493,0.0465,42
250400,0.623,0.0374,46
263313,0.581,0.0671,45
182067,0.432,0.0445,39
272563,0.801,0.046,46
213331,0.77,0.241,42
241972,0.699,0.128,67
332788,0.287,0.0422,46
206059,0.66,0.0322,53
234009,0.699,0.0648,46
211053,0.73,0.105,47
233465,0.569,0.0396,50
238457,0.632,0.116,47
273547,0.68,0.0612,53
245196,0.633,0.0325,48
210693,0.316,0.265,52
261707,0.629,0.0915,46
196362,0.658,0.0368,41
558973,0.495,0.409,48
216000,0.658,0.0778,55
364053,0.297,0.0356,42
206347,0.808,0.0404,49
349000,0.789,0.472,43
202373,0.398,0.12,46
255067,0.536,0.129,49
242707,0.688,0.05,46
195472,0.573,0.0334,45
237787,0.827,0.1,53
182867,0.736,0.0864,49
149333,0.572,0.0456,45
307107,0.707,0.0373,45
201610,0.685,0.277,43
233467,0.75,0.0702,45
90827,0.696,0.0814,41
253040,0.651,0.166,42
243280,0.753,0.0688,47
255813,0.725,0.282,45
286920,0.466,0.4,48
201082,0.713,0.0921,45
166185,0.739,0.354,44
222200,0.718,0.0386,54
227013,0.789,0.409,52
262253,0.6,0.305,46
149440,0.688,0.0497,45
237912,0.635,0.0264,47
264560,0.766,0.119,44
243467,0.831,0.104,51
220759,0.677,0.0469,50
176410,0.378,0.339,43
146000,0.683,0.0975,49
243440,0.712,0.214,49
227654,0.663,0.122,41
195862,0.743,0.0585,53
225213,0.498,0.0406,47
177240,0.81,0.0579,44
121545,0.655,0.0365,44
235366,0.441,0.0393,49
203774,0.675,0.0482,48
165851,0.901,0.076,46
210564,0.668,0.0441,55
170987,0.955,0.102,50
208733,0.636,0.0237,54
213267,0.627,0.0372,44
206431,0.462,0.16,42
281417,0.673,0.0891,48
268438,0.763,0.031,49
251133,0.697,0.0379,42
189884,0.397,0.0319,43
162600,0.871,0.0641,34
185400,0.521,0.105,42
212889,0.793,0.0759,41
222885,0.416,0.0506,41
219573,0.746,0.116,44
223954,0.459,0.0623,43
220749,0.682,0.204,45
216853,0.429,0.0428,41
238400,0.799,0.0938,43
240013,0.818,0.362,53
192387,0.532,0.204,44
306913,0.637,0.0382,45
148927,0.505,0.0899,32
146677,0.784,0.12,46
269095,0.795,0.089,41
179630,0.722,0.242,45
302067,0.852,0.195,47
155000,0.762,0.0405,50
286441,0.764,0.185,51
182000,0.581,0.0742,44
235307,0.594,0.0497,43
248720,0.429,0.043,56
305868,0.366,0.0484,42
217907,0.428,0.0656,46
299093,0.492,0.0594,44
240773,0.399,0.0268,47
216733,0.436,0.0411,39
529373,0.771,0.126,44
200774,0.583,0.395,48
251640,0.608,0.242,44
205293,0.697,0.25,44
163227,0.599,0.0249,43
206787,0.847,0.0523,51
242680,0.611,0.0881,46
310000,0.561,0.0422,47
236545,0.484,0.0377,49
274533,0.67,0.109,47
233733,0.543,0.0444,41
184918,0.859,0.0593,43
308027,0.304,0.0542,50
251280,0.66,0.0385,44
285528,0.835,0.0595,51
177868,0.811,0.0944,40
178954,0.535,0.155,49
283227,0.762,0.147,47
281507,0.839,0.132,49
264440,0.698,0.0756,46
241453,0.674,0.0394,46
352586,0.43,0.0396,48
237640,0.499,0.0604,45
242189,0.72,0.0638,48
274267,0.696,0.0334,47
151303,0.409,0.305,43
136622,0.876,0.323,45
159467,0.722,0.144,43
257000,0.444,0.216,46
333787,0.663,0.0412,41
188600,0.741,0.0445,52
206960,0.9,0.0751,51
284800,0.486,0.0869,41
175573,0.747,0.0614,55
204920,0.591,0.0652,49
219624,0.548,0.21,47
239073,0.667,0.0311,47
234990,0.632,0.124,48
260587,0.353,0.0833,47
92410,0.477,0.103,43
232000,0.473,0.283,46
209634,0.608,0.032,48
341203,0.504,0.133,40
146404,0.497,0.102,46
201891,0.651,0.0589,48
392441,0.566,0.0367,41
287360,0.78,0.0785,46
268133,0.801,0.376,47
210487,0.471,0.262,43
198034,0.795,0.0417,46
272809,0.827,0.0917,44
258213,0.542,0.453,53
303560,0.378,0.0346,45
186747,0.706,0.0382,44
190966,0.552,0.289,45
245693,0.74,0.0392,49
233760,0.385,0.0591,45
189700,0.716,0.16,55
163034,0.629,0.443,46
267603,0.509,0.074,48
359387,0.314,0.0728,44
202834,0.781,0.13,42
244947,0.653,0.0619,44
287013,0.507,0.0373,46
244120,0.729,0.0489,45
226413,0.818,0.097,42
259693,0.527,0.0646,47
221547,0.556,0.0376,42
292953,0.399,0.0389,41
241253,0.779,0.418,46
249733,0.764,0.0747,49
247293,0.536,0.26,47
226640,0.711,0.0385,51
294243,0.56,0.191,41
215232,0.489,0.341,41
202253,0.481,0.0682,50
304002,0.634,0.0358,56
190267,0.752,0.0388,41
417588,0.381,0.118,39
224773,0.38,0.0353,40
231901,0.607,0.0952,49
194320,0.576,0.18,44
290627,0.775,0.094,49
371960,0.389,0.0474,41
200320,0.915,0.249,46
317322,0.305,0.027,45
173707,0.518,0.144,50
252093,0.609,0.0663,58
211404,0.536,0.0403,31
295353,0.797,0.227,48
254800,0.842,0.276,43
295507,0.392,0.0361,42
265742,0.516,0.0344,43
68827,0.564,0.079,47
225307,0.647,0.0537,40
263973,0.641,0.0746,47
204508,0.797,0.0573,31
257027,0.623,0.0346,43
215960,0.683,0.108,42
232880,0.671,0.0749,42
248853,0.664,0.0967,47
284827,0.725,0.214,45
239733,0.887,0.0518,44
232932,0.792,0.0701,42
238496,0.655,0.129,49
154040,0.26,0.0574,42
226495,0.447,0.0994,52
263680,0.45,0.031,54
197587,0.432,0.0539,42
186000,0.697,0.12,43
300000,0.549,0.258,45
221800,0.667,0.0431,43
268852,0.542,0.0811,43
254640,0.814,0.0521,43
213400,0.722,0.0656,50
213547,0.627,0.0825,39
250667,0.441,0.0464,43
216000,0.604,0.153,44
205413,0.592,0.0324,44
222226,0.612,0.138,49
188547,0.334,0.0938,48
177040,0.777,0.43,50
157043,0.651,0.152,47
261120,0.647,0.0278,56
159651,0.601,0.0718,42
289835,0.647,0.0504,46
262757,0.661,0.0415,44
220267,0.497,0.0388,45
154818,0.61,0.0612,30
180972,0.513,0.171,46
148397,0.726,0.125,40
153887,0.874,0.275,42
257747,0.533,0.0339,46
260453,0.87,0.125,50
279240,0.786,0.0529,44
246079,0.421,0.0557,40
220907,0.579,0.0867,46
225255,0.452,0.132,48
210587,0.599,0.0766,42
230680,0.577,0.0384,43
247960,0.694,0.0496,47
321087,0.53,0.048,46
185373,0.306,0.0887,46
223444,0.359,0.329,46
167889,0.459,0.164,41
241535,0.611,0.123,39
206551,0.829,0.0541,40
178201,0.412,0.035,56
288027,0.841,0.315,45
280878,0.481,0.166,45
189296,0.731,0.0524,48
219267,0.744,0.0558,47
239000,0.64,0.0363,49
287000,0.646,0.254,49
159933,0.791,0.0345,46
284187,0.503,0.0721,48
234173,0.847,0.0497,44
214520,0.631,0.0492,41
262853,0.603,0.126,52
259493,0.711,0.0359,50
264547,0.461,0.212,48
245865,0.542,0.0454,46
215400,0.548,0.126,45
205307,0.569,0.0703,53
207355,0.58,0.0309,44
209213,0.426,0.279,41
192918,0.589,0.164,51
192131,0.582,0.339,42
216337,0.647,0.101,49
210547,0.702,0.0444,46
185085,0.792,0.0808,45
172747,0.796,0.317,41
295320,0.419,0.122,42
163561,0.805,0.226,43
176000,0.606,0.0482,51
198493,0.336,0.0438,48
176597,0.778,0.0521,42
330093,0.616,0.0388,46
231240,0.284,0.0383,45
137446,0.381,0.241,29
172740,0.614,0.0398,43
221813,0.791,0.578,47
255300,0.513,0.13,41
263627,0.491,0.0333,48
270267,0.742,0.104,43
320040,0.46,0.0318,40
249557,0.768,0.0783,48
218253,0.742,0.0744,51
236640,0.74,0.0755,41
172048,0.478,0.0552,41
183996,0.736,0.328,51
260438,0.469,0.107,42
230080,0.656,0.0906,49
199280,0.781,0.235,52
311770,0.639,0.0397,45
304027,0.681,0.03,44
198692,0.733,0.0497,41
177877,0.764,0.0631,48
214947,0.836,0.0493,44
226840,0.764,0.069,47
206283,0.569,0.28,44
185806,0.694,0.234,48
219747,0.812,0.0444,43
223693,0.354,0.0374,54
198613,0.61,0.353,44
230428,0.875,0.115,53
274000,0.645,0.0345,48
326907,0.64,0.0383,51
221933,0.413,0.0301,44
256973,0.628,0.0304,47
240053,0.546,0.136,46
186000,0.586,0.0476,45
247440,0.507,0.0281,59
163789,0.808,0.25,48
233535,0.733,0.0995,49
189573,0.431,0.0511,48
211000,0.778,0.0632,42
288183,0.731,0.205,43
339920,0.763,0.218,42
219754,0.446,0.239,44
200795,0.568,0.202,45
198162,0.801,0.0693,44
165373,0.627,0.0619,44
181640,0.78,0.353,43
252861,0.821,0.0779,45
307440,0.819,0.317,50
174360,0.419,0.314,46
190880,0.609,0.0358,48
296800,0.651,0.0701,46
248572,0.641,0.0359,52
277000,0.577,0.0484,43
153160,0.888,0.183,44
190680,0.532,0.0633,42
215676,0.654,0.04,42
206000,0.769,0.0487,50
205827,0.59,0.0501,41
185694,0.758,0.109,44
166979,0.538,0.0743,29
183025,0.757,0.176,57
320102,0.845,0.045,43
301053,0.529,0.325,46
196576,0.699,0.416,46
280733,0.67,0.0672,47
273969,0.693,0.0366,45
297360,0.637,0.0345,43
220280,0.75,0.0576,45
201720,0.65,0.33,46
213606,0.69,0.132,45
252375,0.551,0.086,39
373627,0.385,0.0569,42
180000,0.797,0.0571,42
384987,0.707,0.108,39
280200,0.738,0.38,46
185008,0.621,0.292,59
253800,0.454,0.458,43
210137,0.871,0.183,62
207587,0.647,0.114,40
256440,0.85,0.0476,43
190276,0.798,0.225,45
210240,0.796,0.0634,48
229320,0.335,0.0399,44
187439,0.44,0.0368,29
225637,0.696,0.0334,49
188467,0.794,0.0368,41
213344,0.751,0.219,46
202027,0.755,0.0656,41
184500,0.758,0.0662,46
226416,0.645,0.248,49
261880,0.964,0.109,47
163104,0.75,0.251,42
234960,0.353,0.183,40
231293,0.511,0.361,46
256941,0.372,0.0292,48
225793,0.758,0.117,40
213731,0.692,0.0363,40
238453,0.642,0.0831,41
197667,0.672,0.226,48
299653,0.508,0.0921,44
230360,0.615,0.137,46
172870,0.747,0.337,44
307000,0.811,0.0355,46
182621,0.491,0.0493,51
166267,0.822,0.1,40
264707,0.625,0.0317,46
264124,0.641,0.0489,41
253667,0.723,0.0326,47
209787,0.439,0.119,38
221107,0.496,0.0615,45
217280,0.692,0.0868,46
295493,0.624,0.152,47
279047,0.511,0.0389,28
278692,0.558,0.0988,38
348527,0.819,0.192,49
181893,0.61,0.062,48
234893,0.913,0.324,45
248865,0.686,0.0374,39
226013,0.761,0.0694,30
214400,0.761,0.11,46
191853,0.661,0.0969,47
188240,0.65,0.0374,41
168000,0.662,0.052,45
136216,0.668,0.318,45
181400,0.544,0.0298,42
209560,0.716,0.0514,42
266053,0.34,0.0522,42
205573,0.653,0.0458,45
180187,0.598,0.25,43
265000,0.457,0.029,42
288840,0.696,0.0347,45
220627,0.599,0.0729,55
218213,0.843,0.0675,45
288973,0.41,0.0419,47
216720,0.64,0.0878,42
214040,0.79,0.109,47
262493,0.609,0.105,50
179920,0.757,0.162,52
172000,0.584,0.0436,41
177173,0.425,0.0542,49
263133,0.646,0.147,48
242160,0.594,0.18,44
164571,0.65,0.176,48
189600,0.66,0.0429,52
217667,0.904,0.087,57
261333,0.454,0.29,41
187397,0.857,0.371,46
161698,0.735,0.138,45
185024,0.799,0.0388,50
175515,0.596,0.0357,44
251120,0.529,0.119,44
368137,0.519,0.072,40
210310,0.564,0.0755,55
211781,0.822,0.0495,45
221773,0.637,0.0412,47
235281,0.43,0.132,39
239867,0.945,0.193,50
252772,0.444,0.0483,53
247075,0.735,0.253,42
170086,0.602,0.0421,27
232500,0.477,0.0382,43
186115,0.679,0.182,45
262869,0.636,0.0333,39
209362,0.688,0.237,59
254013,0.622,0.0497,40
258893,0.705,0.0263,44
286170,0.754,0.0489,45
249083,0.711,0.0366,49
186667,0.779,0.084,46
240617,0.772,0.0633,43
223413,0.52,0.0404,47
301745,0.84,0.0493,46
279000,0.838,0.196,43
267467,0.45,0.0295,50
